key,feature_group,dev,fid,tx,feature_names,feature_refs,candidate_source,source_read_count,source_write_count,source_change_count,seed_last_status,seed_last_raw_present,seed_last_raw_int,seed_last_error,raw_sample,float_sample
ac_1000_1127219244_5,AC,1000,1127219244,5,Ac.AC_SMART_PARTITION_CONFIGURATION,Ac.AC_SMART_PARTITION_CONFIGURATION,live_reflection_device_map,279,1,0,0,1,1,,,
ac_1000_1127219248_5,AC,1000,1127219248,5,Ac.AC_FRONT_AC_CONFIG_FLAG,Ac.AC_FRONT_AC_CONFIG_FLAG,live_reflection_device_map,279,1,0,0,1,3,,,
ac_1000_1127219252_5,AC,1000,1127219252,5,Ac.AC_REAR_AC_CONFIG_SELF_LEARNING_FLAG,Ac.AC_REAR_AC_CONFIG_SELF_LEARNING_FLAG,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1127219263_5,AC,1000,1127219263,5,Ac.AC_VEHICLE_AUXILIARY_HEATING_SYSTEM_LINKAGE_FLAG,Ac.AC_VEHICLE_AUXILIARY_HEATING_SYSTEM_LINKAGE_FLAG,live_reflection_device_map,279,1,0,0,1,1,,,
ac_1000_1128267832_5,AC,1000,1128267832,5,AC_DEFROST_REAR_CONFIG;Ac.AC_DEFROST_REAR_CONFIG,AC_DEFROST_REAR_CONFIG;Ac.AC_DEFROST_REAR_CONFIG,live_reflection_device_map,279,1,0,0,1,2,,,
ac_1000_1218445320_5,AC,1000,1218445320,5,AC_REAR_WIND_LEVEL;Ac.AC_REAR_WIND_LEVEL,AC_REAR_WIND_LEVEL;Ac.AC_REAR_WIND_LEVEL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1218445324_5,AC,1000,1218445324,5,AC_REAR_POWER_STATE;Ac.AC_REAR_POWER_STATE,AC_REAR_POWER_STATE;Ac.AC_REAR_POWER_STATE,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1218445328_5,AC,1000,1218445328,5,AC_TEMP_REAR;Ac.AC_TEMP_REAR,AC_TEMP_REAR;Ac.AC_TEMP_REAR,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1218445336_5,AC,1000,1218445336,5,AC_REAR_WIND_MODE;Ac.AC_REAR_WIND_MODE,AC_REAR_WIND_MODE;Ac.AC_REAR_WIND_MODE,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1218445380_5,AC,1000,1218445380,5,Ac.AC_ON_GEAR_PROMPT_FLAG,Ac.AC_ON_GEAR_PROMPT_FLAG,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1218445382_5,AC,1000,1218445382,5,Ac.AC_AUTO_DEHUMIDIFICATION_DEFOG_PROMPT_FLAG,Ac.AC_AUTO_DEHUMIDIFICATION_DEFOG_PROMPT_FLAG,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1241514377_5,AC,1000,1241514377,5,Ac.AC_HEATING_KEY_FLAG,Ac.AC_HEATING_KEY_FLAG,live_reflection_device_map,279,1,0,0,1,1,,,
ac_1000_1242562571_5,AC,1000,1242562571,5,AC_CURRENT_PERFUME_TYPE;Ac.AC_CURRENT_PERFUME_TYPE,AC_CURRENT_PERFUME_TYPE;Ac.AC_CURRENT_PERFUME_TYPE,live_reflection_device_map,279,1,0,0,1,3,,,
ac_1000_1242562582_5,AC,1000,1242562582,5,Ac.AC_FRAGRANCE_TIMING_CONFIG_FLAG,Ac.AC_FRAGRANCE_TIMING_CONFIG_FLAG,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1242562591_5,AC,1000,1242562591,5,AC_THE_FIRST_PERFUME_SURPLUS_ALERT;Ac.AC_THE_FIRST_PERFUME_SURPLUS_ALERT,AC_THE_FIRST_PERFUME_SURPLUS_ALERT;Ac.AC_THE_FIRST_PERFUME_SURPLUS_ALERT,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1242562592_5,AC,1000,1242562592,5,AC_THE_SECOND_PERFUME_SURPLUS;Ac.AC_THE_SECOND_PERFUME_SURPLUS,AC_THE_SECOND_PERFUME_SURPLUS;Ac.AC_THE_SECOND_PERFUME_SURPLUS,live_reflection_device_map,279,1,0,0,1,89,,,
ac_1000_1242562599_5,AC,1000,1242562599,5,AC_THE_SECOND_PERFUME_SURPLUS_ALERT;Ac.AC_THE_SECOND_PERFUME_SURPLUS_ALERT,AC_THE_SECOND_PERFUME_SURPLUS_ALERT;Ac.AC_THE_SECOND_PERFUME_SURPLUS_ALERT,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1242562600_5,AC,1000,1242562600,5,AC_THE_THIRD_PERFUME_SURPLUS;Ac.AC_THE_THIRD_PERFUME_SURPLUS,AC_THE_THIRD_PERFUME_SURPLUS;Ac.AC_THE_THIRD_PERFUME_SURPLUS,live_reflection_device_map,279,1,0,0,1,93,,,
ac_1000_1242562607_5,AC,1000,1242562607,5,AC_THE_THIRD_PERFUME_SURPLUS_ALERT;Ac.AC_THE_THIRD_PERFUME_SURPLUS_ALERT,AC_THE_THIRD_PERFUME_SURPLUS_ALERT;Ac.AC_THE_THIRD_PERFUME_SURPLUS_ALERT,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1242562611_5,AC,1000,1242562611,5,AC_HAS_PERFUME_CONFIGURATION;Ac.AC_HAS_PERFUME_CONFIGURATION,AC_HAS_PERFUME_CONFIGURATION;Ac.AC_HAS_PERFUME_CONFIGURATION,live_reflection_device_map,279,1,0,0,1,1,,,
ac_1000_1242562612_5,AC,1000,1242562612,5,AC_FIRST_PERFUME_INSTALLATION_STATUS;Ac.AC_FIRST_PERFUME_INSTALLATION_STATUS,AC_FIRST_PERFUME_INSTALLATION_STATUS;Ac.AC_FIRST_PERFUME_INSTALLATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
ac_1000_1242562614_5,AC,1000,1242562614,5,AC_SECOND_PERFUME_INSTALLATION_STATUS;Ac.AC_SECOND_PERFUME_INSTALLATION_STATUS,AC_SECOND_PERFUME_INSTALLATION_STATUS;Ac.AC_SECOND_PERFUME_INSTALLATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
ac_1000_1242562616_5,AC,1000,1242562616,5,AC_THIRD_PERFUME_INSTALLATION_STATUS;Ac.AC_THIRD_PERFUME_INSTALLATION_STATUS,AC_THIRD_PERFUME_INSTALLATION_STATUS;Ac.AC_THIRD_PERFUME_INSTALLATION_STATUS,live_reflection_device_map,279,1,0,0,1,1,,,
ac_1000_1242562619_5,AC,1000,1242562619,5,Ac.AC_FRAGRANCE_TIMING_DURATION_FEEDBACK,Ac.AC_FRAGRANCE_TIMING_DURATION_FEEDBACK,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1242562620_5,AC,1000,1242562620,5,AC_THE_THIRD_PERFUME;Ac.AC_THE_THIRD_PERFUME,AC_THE_THIRD_PERFUME;Ac.AC_THE_THIRD_PERFUME,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1242562632_5,AC,1000,1242562632,5,AC_THE_FIRST_PERFUME_NAME;Ac.AC_THE_FIRST_PERFUME_NAME,AC_THE_FIRST_PERFUME_NAME;Ac.AC_THE_FIRST_PERFUME_NAME,live_reflection_device_map,279,1,0,0,1,-10013,,,
ac_1000_1242562640_5,AC,1000,1242562640,5,Ac.AC_THE_FIRST_PERFUME_NAME_ABBR,Ac.AC_THE_FIRST_PERFUME_NAME_ABBR,live_reflection_device_map,279,1,0,0,1,29,,,
ac_1000_1242562656_5,AC,1000,1242562656,5,Ac.AC_THE_FIRST_PERFUME_NAME_ABBR_2ND,Ac.AC_THE_FIRST_PERFUME_NAME_ABBR_2ND,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1242562696_5,AC,1000,1242562696,5,AC_THE_SECOND_PERFUME_NAME;Ac.AC_THE_SECOND_PERFUME_NAME,AC_THE_SECOND_PERFUME_NAME;Ac.AC_THE_SECOND_PERFUME_NAME,live_reflection_device_map,279,1,0,0,1,-10013,,,
ac_1000_1242562704_5,AC,1000,1242562704,5,Ac.AC_THE_SECOND_PERFUME_NAME_ABBR,Ac.AC_THE_SECOND_PERFUME_NAME_ABBR,live_reflection_device_map,279,1,0,0,1,28,,,
ac_1000_1242562720_5,AC,1000,1242562720,5,Ac.AC_THE_SECOND_PERFUME_NAME_ABBR_2ND,Ac.AC_THE_SECOND_PERFUME_NAME_ABBR_2ND,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1242562760_5,AC,1000,1242562760,5,AC_THE_THIRD_PERFUME_NAME;Ac.AC_THE_THIRD_PERFUME_NAME,AC_THE_THIRD_PERFUME_NAME;Ac.AC_THE_THIRD_PERFUME_NAME,live_reflection_device_map,279,1,0,0,1,-10013,,,
ac_1000_1242562768_5,AC,1000,1242562768,5,Ac.AC_THE_THIRD_PERFUME_NAME_ABBR,Ac.AC_THE_THIRD_PERFUME_NAME_ABBR,live_reflection_device_map,279,1,0,0,1,14,,,
ac_1000_1242562784_5,AC,1000,1242562784,5,Ac.AC_THE_THIRD_PERFUME_NAME_ABBR_2ND,Ac.AC_THE_THIRD_PERFUME_NAME_ABBR_2ND,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1258291219_5,AC,1000,1258291219,5,Ac.AC_HIGH_TEMP_REMOVE_TASTE_INTERRUPT_REASON,Ac.AC_HIGH_TEMP_REMOVE_TASTE_INTERRUPT_REASON,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1258291224_5,AC,1000,1258291224,5,Ac.AC_HIGH_TEMP_REMOVE_TASTE_STATUS,Ac.AC_HIGH_TEMP_REMOVE_TASTE_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1258291226_5,AC,1000,1258291226,5,Ac.AC_MAIN_DRIVE_LEFT_TUYERE_SWITCH_STATUS,Ac.AC_MAIN_DRIVE_LEFT_TUYERE_SWITCH_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1258291228_5,AC,1000,1258291228,5,Ac.AC_MAIN_DRIVE_RIGHT_TUYERE_SWITCH_STATUS,Ac.AC_MAIN_DRIVE_RIGHT_TUYERE_SWITCH_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1258291230_5,AC,1000,1258291230,5,Ac.AC_PASSENGER_LEFT_TUYERE_SWITCH_STATUS,Ac.AC_PASSENGER_LEFT_TUYERE_SWITCH_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1258291232_5,AC,1000,1258291232,5,Ac.AC_PASSENGER_RIGHT_TUYERE_SWITCH_STATUS,Ac.AC_PASSENGER_RIGHT_TUYERE_SWITCH_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1258291234_5,AC,1000,1258291234,5,Ac.AC_LEFT_B_PILLAR_TUYERE_SWITCH_STATUS,Ac.AC_LEFT_B_PILLAR_TUYERE_SWITCH_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1258291236_5,AC,1000,1258291236,5,Ac.AC_DEPUTY_INSTRUMENT_REAR_LEFT_TUYERE_SWITCH_STATUS,Ac.AC_DEPUTY_INSTRUMENT_REAR_LEFT_TUYERE_SWITCH_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1258291238_5,AC,1000,1258291238,5,Ac.AC_DEPUTY_INSTRUMENT_REAR_RIGHT_TUYERE_SWITCH_STATUS,Ac.AC_DEPUTY_INSTRUMENT_REAR_RIGHT_TUYERE_SWITCH_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1258291240_5,AC,1000,1258291240,5,Ac.AC_RIGHT_B_PILLAR_TUYERE_SWITCH_STATUS,Ac.AC_RIGHT_B_PILLAR_TUYERE_SWITCH_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1258291256_5,AC,1000,1258291256,5,Ac.AC_COCKPIT_PURIFICATION_STATUS,Ac.AC_COCKPIT_PURIFICATION_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1258291262_5,AC,1000,1258291262,5,Ac.AC_HEALTHY_COCKPIT_LOOP_MODE_AUTOSWITCH_STATUS,Ac.AC_HEALTHY_COCKPIT_LOOP_MODE_AUTOSWITCH_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825872_5,AC,1000,1269825872,5,Ac.AC_MAIN_DRIVE_LEFT_TUYERE_UP_AND_DOWN_ADJUSTMENT_SIGNAL,Ac.AC_MAIN_DRIVE_LEFT_TUYERE_UP_AND_DOWN_ADJUSTMENT_SIGNAL,live_reflection_device_map,279,1,0,0,1,255,,,
ac_1000_1269825880_5,AC,1000,1269825880,5,Ac.AC_MAIN_DRIVE_RIGHT_TUYERE_UP_AND_DOWN_ADJUSTMENT_SIGNAL,Ac.AC_MAIN_DRIVE_RIGHT_TUYERE_UP_AND_DOWN_ADJUSTMENT_SIGNAL,live_reflection_device_map,279,1,0,0,1,255,,,
ac_1000_1269825888_5,AC,1000,1269825888,5,Ac.AC_PASSENGER_LEFT_TUYERE_UP_AND_DOWN_ADJUSTMENT_SIGNAL,Ac.AC_PASSENGER_LEFT_TUYERE_UP_AND_DOWN_ADJUSTMENT_SIGNAL,live_reflection_device_map,279,1,0,0,1,255,,,
ac_1000_1269825896_5,AC,1000,1269825896,5,Ac.AC_PASSENGER_RIGHT_TUYERE_UP_AND_DOWN_ADJUSTMENT_SIGNAL,Ac.AC_PASSENGER_RIGHT_TUYERE_UP_AND_DOWN_ADJUSTMENT_SIGNAL,live_reflection_device_map,279,1,0,0,1,255,,,
ac_1000_1269825904_5,AC,1000,1269825904,5,Ac.AC_MAIN_DRIVE_LEFT_TUYERE_LEFT_AND_RIGHT_ADJUSTMENT_SIGNAL,Ac.AC_MAIN_DRIVE_LEFT_TUYERE_LEFT_AND_RIGHT_ADJUSTMENT_SIGNAL,live_reflection_device_map,279,1,0,0,1,255,,,
ac_1000_1269825912_5,AC,1000,1269825912,5,Ac.AC_MAIN_DRIVE_RIGHT_TUYERE_LEFT_AND_RIGHT_ADJUSTMENT_SIGNAL,Ac.AC_MAIN_DRIVE_RIGHT_TUYERE_LEFT_AND_RIGHT_ADJUSTMENT_SIGNAL,live_reflection_device_map,279,1,0,0,1,255,,,
ac_1000_1269825920_5,AC,1000,1269825920,5,Ac.AC_PASSENGER_LEFT_TUYERE_LEFT_AND_RIGHT_ADJUSTMENT_SIGNAL,Ac.AC_PASSENGER_LEFT_TUYERE_LEFT_AND_RIGHT_ADJUSTMENT_SIGNAL,live_reflection_device_map,279,1,0,0,1,255,,,
ac_1000_1269825928_5,AC,1000,1269825928,5,Ac.AC_PASSENGER_RIGHT_TUYERE_LEFT_AND_RIGHT_ADJUSTMENT_SIGNAL,Ac.AC_PASSENGER_RIGHT_TUYERE_LEFT_AND_RIGHT_ADJUSTMENT_SIGNAL,live_reflection_device_map,279,1,0,0,1,255,,,
ac_1000_1269825936_5,AC,1000,1269825936,5,Ac.AC_MAIN_DRIVE_BLOWS_MODE_SIGNAL_TO_PEOPLE,Ac.AC_MAIN_DRIVE_BLOWS_MODE_SIGNAL_TO_PEOPLE,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825938_5,AC,1000,1269825938,5,Ac.AC_PASSENGER_BLOWS_MODE_SIGNAL_TO_PEOPLE,Ac.AC_PASSENGER_BLOWS_MODE_SIGNAL_TO_PEOPLE,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825940_5,AC,1000,1269825940,5,Ac.AC_MAIN_DRIVE_SIDE_TO_AVOID_BLOWING_MODE_SIGNAL_TO_PEOPLE,Ac.AC_MAIN_DRIVE_SIDE_TO_AVOID_BLOWING_MODE_SIGNAL_TO_PEOPLE,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825942_5,AC,1000,1269825942,5,Ac.AC_PASSENGER_SIDE_TO_AVOID_BLOWING_MODE_SIGNAL_TO_PEOPLE,Ac.AC_PASSENGER_SIDE_TO_AVOID_BLOWING_MODE_SIGNAL_TO_PEOPLE,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825944_5,AC,1000,1269825944,5,Ac.AC_MAIN_DRIVE_UP_AND_DOWN_SWEEP_SIGNAL,Ac.AC_MAIN_DRIVE_UP_AND_DOWN_SWEEP_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825946_5,AC,1000,1269825946,5,Ac.AC_MAIN_DRIVE_LEFT_AND_RIGHT_SWEEP_SIGNAL,Ac.AC_MAIN_DRIVE_LEFT_AND_RIGHT_SWEEP_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825948_5,AC,1000,1269825948,5,Ac.AC_PASSENGER_UP_AND_DOWN_SWEEP_SIGNAL,Ac.AC_PASSENGER_UP_AND_DOWN_SWEEP_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825950_5,AC,1000,1269825950,5,Ac.AC_PASSENGER_LEFT_AND_RIGHT_SWEEP_SIGNAL,Ac.AC_PASSENGER_LEFT_AND_RIGHT_SWEEP_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825952_5,AC,1000,1269825952,5,Ac.AC_MAIN_DRIVE_TUYERE_CLOSING_SIGNAL,Ac.AC_MAIN_DRIVE_TUYERE_CLOSING_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825954_5,AC,1000,1269825954,5,Ac.AC_PASSENGER_TUYERE_CLOSING_SIGNAL,Ac.AC_PASSENGER_TUYERE_CLOSING_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825976_5,AC,1000,1269825976,5,Ac.AC_MAIN_DRIVE_FREE_WIND_BUTTON_STATUS,Ac.AC_MAIN_DRIVE_FREE_WIND_BUTTON_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825978_5,AC,1000,1269825978,5,Ac.AC_PASSENGER_FREE_WIND_BUTTON_STATUS,Ac.AC_PASSENGER_FREE_WIND_BUTTON_STATUS,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825980_5,AC,1000,1269825980,5,Ac.AC_FRONT_ELECTRIC_TUYERE_SELF_STUDY_MARKER,Ac.AC_FRONT_ELECTRIC_TUYERE_SELF_STUDY_MARKER,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269825984_5,AC,1000,1269825984,5,Ac.AC_FRONT_AIR_OUTLET_SWITCH_BUTTON,Ac.AC_FRONT_AIR_OUTLET_SWITCH_BUTTON,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269826030_5,AC,1000,1269826030,5,Ac.AC_CENTER_TUYERE_SIGNAL,Ac.AC_CENTER_TUYERE_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1269826032_5,AC,1000,1269826032,5,Ac.AC_CENTER_TUYERE_UP_DOWN_ADJUSTMENT_SIGNAL,Ac.AC_CENTER_TUYERE_UP_DOWN_ADJUSTMENT_SIGNAL,live_reflection_device_map,279,1,0,0,1,255,,,
ac_1000_1269826040_5,AC,1000,1269826040,5,Ac.AC_CENTER_TUYERE_LEFT_RIGHT_ADJUSTMENT_SIGNAL,Ac.AC_CENTER_TUYERE_LEFT_RIGHT_ADJUSTMENT_SIGNAL,live_reflection_device_map,279,1,0,0,1,255,,,
ac_1000_1282408948_5,AC,1000,1282408948,5,Ac.AC_CONFIGURATION_SELF_LEARNING,Ac.AC_CONFIGURATION_SELF_LEARNING,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1282408950_5,AC,1000,1282408950,5,Ac.AC_FUNCTION_STATUS,Ac.AC_FUNCTION_STATUS,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1301286970_5,AC,1000,1301286970,5,Ac.AC_REFRIGERANT_FILLING_MODE_FLAG,Ac.AC_REFRIGERANT_FILLING_MODE_FLAG,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1301286972_5,AC,1000,1301286972,5,Ac.AC_MAXIMUM_COOL_BUTTON_FLAG,Ac.AC_MAXIMUM_COOL_BUTTON_FLAG,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1301291026_5,AC,1000,1301291026,5,AC_SMART_PARTITION_CONFIGURATION_STATUS;Ac.AC_SMART_PARTITION_CONFIGURATION_STATUS,AC_SMART_PARTITION_CONFIGURATION_STATUS;Ac.AC_SMART_PARTITION_CONFIGURATION_STATUS,live_reflection_device_map,279,1,0,0,1,2,,,
ac_1000_1301291046_5,AC,1000,1301291046,5,AC_AUTO_CLEAN_AIR;Ac.AC_AUTO_CLEAN_AIR,AC_AUTO_CLEAN_AIR;Ac.AC_AUTO_CLEAN_AIR,live_reflection_device_map,279,1,0,0,1,1,,,
ac_1000_1301291048_5,AC,1000,1301291048,5,Ac.AC_RAPID_HEATING_CONFIG,Ac.AC_RAPID_HEATING_CONFIG,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1301364780_5,AC,1000,1301364780,5,Ac.AC_INTELLIGENT_AC_CONFIG,Ac.AC_INTELLIGENT_AC_CONFIG,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1301364782_5,AC,1000,1301364782,5,Ac.AC_INTELLIGENT_AC_POWER,Ac.AC_INTELLIGENT_AC_POWER,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1301364784_5,AC,1000,1301364784,5,Ac.AC_INTELLIGENT_AC_PROMPT,Ac.AC_INTELLIGENT_AC_PROMPT,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1314914324_5,AC,1000,1314914324,5,AC_MAX_COOLING_STATE;Ac.AC_MAX_COOLING_STATE,AC_MAX_COOLING_STATE;Ac.AC_MAX_COOLING_STATE,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1314914326_5,AC,1000,1314914326,5,AC_REAR_LOCK_STATE;Ac.AC_REAR_LOCK_STATE,AC_REAR_LOCK_STATE;Ac.AC_REAR_LOCK_STATE,live_reflection_device_map,279,1,0,0,1,1,,,
ac_1000_1314914342_5,AC,1000,1314914342,5,AC_PTC_PREHEAT_SIGNAL;Ac.AC_PTC_PREHEAT_SIGNAL,AC_PTC_PREHEAT_SIGNAL;Ac.AC_PTC_PREHEAT_SIGNAL,live_reflection_device_map,279,1,0,0,1,2,,,
ac_1000_1314914364_5,AC,1000,1314914364,5,AC_WARM_STATE;Ac.AC_WARM_STATE,AC_WARM_STATE;Ac.AC_WARM_STATE,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1320181776_5,AC,1000,1320181776,5,Ac.AC_TEMP_INSIDE_FILTERING,Ac.AC_TEMP_INSIDE_FILTERING,live_reflection_device_map,279,1,0,0,1,65535,,,
ac_1000_1326448676_5,AC,1000,1326448676,5,Ac.AC_REAR_ELECTRIC_TUYERE_SELF_STUDY_MARKER,Ac.AC_REAR_ELECTRIC_TUYERE_SELF_STUDY_MARKER,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1326448678_5,AC,1000,1326448678,5,Ac.AC_SECOND_ROW_LEFT_BLOW_TO_PERSON_MODE_SIGNAL,Ac.AC_SECOND_ROW_LEFT_BLOW_TO_PERSON_MODE_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1326448680_5,AC,1000,1326448680,5,Ac.AC_SECOND_ROW_RIGHT_BLOW_TO_PERSON_MODE_SIGNAL,Ac.AC_SECOND_ROW_RIGHT_BLOW_TO_PERSON_MODE_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1326448682_5,AC,1000,1326448682,5,Ac.AC_SECOND_ROW_LEFT_AVOID_BLOW_TO_PERSON_MODE_SIGNAL,Ac.AC_SECOND_ROW_LEFT_AVOID_BLOW_TO_PERSON_MODE_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1326448684_5,AC,1000,1326448684,5,Ac.AC_SECOND_ROW_RIGHT_AVOID_BLOW_TO_PERSON_MODE_SIGNAL,Ac.AC_SECOND_ROW_RIGHT_AVOID_BLOW_TO_PERSON_MODE_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1326448686_5,AC,1000,1326448686,5,Ac.AC_SECOND_ROW_LEFT_UP_AND_DOWN_SWEEP_SIGNAL,Ac.AC_SECOND_ROW_LEFT_UP_AND_DOWN_SWEEP_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1326448688_5,AC,1000,1326448688,5,Ac.AC_SECOND_ROW_LEFT_SIDE_LEFT_RIGHT_SWEEP_SIGNAL,Ac.AC_SECOND_ROW_LEFT_SIDE_LEFT_RIGHT_SWEEP_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1326448690_5,AC,1000,1326448690,5,Ac.AC_SECOND_ROW_RIGHT_UP_AND_DOWN_SWEEP_SIGNAL,Ac.AC_SECOND_ROW_RIGHT_UP_AND_DOWN_SWEEP_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
ac_1000_1326448692_5,AC,1000,1326448692,5,Ac.AC_SECOND_ROW_RIGHT_SIDE_LEFT_RIGHT_SWEEP_SIGNAL,Ac.AC_SECOND_ROW_RIGHT_SIDE_LEFT_RIGHT_SWEEP_SIGNAL,live_reflection_device_map,279,1,0,0,1,0,,,
adas_1038_-1926234042_5,ADAS,1038,-1926234042,5,Adas.ADAS_FLOATING_POINT_SWITCH_SELF_LEARNING,Adas.ADAS_FLOATING_POINT_SWITCH_SELF_LEARNING,live_reflection_device_map,279,1,0,0,1,0,,,
adas_1038_-1307574216_5,ADAS,1038,-1307574216,5,Adas.ADAS_HAS_AVH_WASH_MODE,Adas.ADAS_HAS_AVH_WASH_MODE,live_reflection_device_map,279,1,0,0,1,1,,,
adas_1038_38871_5,ADAS,1038,38871,5,Adas.ADAS_CIRCLE_6_RADIUS,Adas.ADAS_CIRCLE_6_RADIUS,live_reflection_device_map,279,1,0,0,1,-10011,,,
adas_1038_110857_5,ADAS,1038,110857,5,ADAS_HAS_LKS_SENSITIVITY;Adas.ADAS_HAS_LKS_SENSITIVITY,ADAS_HAS_LKS_SENSITIVITY;Adas.ADAS_HAS_LKS_SENSITIVITY,live_reflection_device_map,279,1,0,0,1,-10011,,,
adas_1038_162787_5,ADAS,1038,162787,5,Adas.ADAS_PEDAL_TRAVEL_096,Adas.ADAS_PEDAL_TRAVEL_096,live_reflection_device_map,279,1,0,0,1,-10011,,,
adas_1038_177844_5,ADAS,1038,177844,5,Adas.ADAS_DATUM_CIRCLE_Y_COORDINATE,Adas.ADAS_DATUM_CIRCLE_Y_COORDINATE,live_reflection_device_map,279,1,0,0,1,-10011,,,
adas_1038_184714_5,ADAS,1038,184714,5,Adas.ADAS_DATUM_CIRCLE_X_COORDINATE,Adas.ADAS_DATUM_CIRCLE_X_COORDINATE,live_reflection_device_map,279,1,0,0,1,-10011,,,
adas_1038_244149_5,ADAS,1038,244149,5,Adas.ADAS_CIRCLE_3_RADIUS,Adas.ADAS_CIRCLE_3_RADIUS,live_reflection_device_map,279,1,0,0,1,-10011,,,
adas_1038_305466_5,ADAS,1038,305466,5,Adas.ADAS_CIRCLE_5_RADIUS,Adas.ADAS_CIRCLE_5_RADIUS,live_reflection_device_map,279,1,0,0,1,-10011,,,
adas_1038_395092_5,ADAS,1038,395092,5,ADAS_HAS_HMA;Adas.ADAS_HAS_HMA,ADAS_HAS_HMA;Adas.ADAS_HAS_HMA,live_reflection_device_map,279,1,0,0,1,-10011,,,
adas_1038_472150_5,ADAS,1038,472150,5,Adas.ADAS_PEDAL_TRAVEL,Adas.ADAS_PEDAL_TRAVEL,live_reflection_device_map,279,1,0,0,1,-10011,,,
